split,cell_type,drug,dose,true_prop,ctrl_prop,crisp_prop,diffcrisp_prop,crisp_error,diffcrisp_error,improvement,diffcrisp_win,threshold,n_true,n_ctrl,n_crisp,n_diffcrisp,cov_drug
split,T regulatory cells,Methotrexate,0.0709219858156028,0.5068493150684932,0.05,0.0,0.162,0.5068493150684932,0.34484931506849315,0.16200000000000003,1,6.840139126777649,73,1000,1000,1000,T regulatory cells_Methotrexate
split2,T cells CD4+,Bosutinib,0.0709219858156028,0.7845849802371542,0.05,0.976,0.754,0.1914150197628458,0.03058498023715417,0.16083003952569164,1,6.95669765472412,506,1000,1000,1000,T cells CD4+_Bosutinib
split,T regulatory cells,Ketoconazole,0.0709219858156028,0.45714285714285713,0.05,0.019,0.735,0.4381428571428571,0.27785714285714286,0.16028571428571425,1,11.99418749809265,35,1000,1000,1000,T regulatory cells_Ketoconazole
split2,T cells CD4+,Colchicine,0.0709219858156028,0.4400977995110024,0.05,0.021,0.18,0.4190977995110024,0.2600977995110024,0.15899999999999997,1,9.281750869750976,409,1000,1000,1000,T cells CD4+_Colchicine
split,T regulatory cells,Clomipramine,0.0709219858156028,0.3492063492063492,0.05,0.005,0.163,0.3442063492063492,0.18620634920634918,0.158,1,11.647580480575558,63,1000,1000,1000,T regulatory cells_Clomipramine
split2,T cells CD4+,GSK1070916,0.0709219858156028,0.27350427350427353,0.05,0.0,0.39,0.27350427350427353,0.11649572649572648,0.15700854700854705,1,7.6659091711044285,585,1000,1000,1000,T cells CD4+_GSK1070916
split3,NK cells,AZD8330,0.0709219858156028,0.3641791044776119,0.05,0.0,0.157,0.3641791044776119,0.20717910447761193,0.157,1,9.086606502532955,335,1000,1000,1000,NK cells_AZD8330
split3,NK cells,Vardenafil,0.0709219858156028,0.36163522012578614,0.05,0.0,0.155,0.36163522012578614,0.20663522012578614,0.155,1,6.858335018157958,318,1000,1000,1000,NK cells_Vardenafil
split2,T cells CD4+,BMS777607,0.0709219858156028,0.3022598870056497,0.05,0.0,0.45,0.3022598870056497,0.1477401129943503,0.1545197740112994,1,7.760005617141722,708,1000,1000,1000,T cells CD4+_BMS777607
split2,T cells CD4+,Tamatinib,0.0709219858156028,0.676602086438152,0.05,0.999,0.845,0.322397913561848,0.16839791356184797,0.15400000000000003,1,8.035835170745848,671,1000,1000,1000,T cells CD4+_Tamatinib
split3,NK cells,BMS777607,0.0709219858156028,0.30029154518950435,0.05,0.0,0.152,0.30029154518950435,0.14829154518950435,0.152,1,6.4389840841293315,343,1000,1000,1000,NK cells_BMS777607
split,T regulatory cells,K02288,0.0709219858156028,0.5,0.05,0.045,0.196,0.455,0.304,0.15100000000000002,1,8.621548652648926,42,1000,1000,1000,T regulatory cells_K02288
split,T regulatory cells,Selumetinib,0.0709219858156028,0.5416666666666666,0.05,0.184,0.334,0.35766666666666663,0.2076666666666666,0.15000000000000002,1,9.383992767333982,48,1000,1000,1000,T regulatory cells_Selumetinib
split2,T cells CD4+,Tivantinib,0.0709219858156028,0.24920127795527156,0.05,0.0,0.149,0.24920127795527156,0.10020127795527156,0.149,1,6.731014800071716,626,1000,1000,1000,T cells CD4+_Tivantinib
split2,T cells CD4+,ODemethylatedAdapalene,0.0709219858156028,0.4056761268781302,0.05,0.0,0.148,0.4056761268781302,0.25767612687813024,0.14799999999999996,1,7.049671149253842,599,1000,1000,1000,T cells CD4+_ODemethylatedAdapalene
split,T regulatory cells,TPCA1,0.0709219858156028,1.0,0.05,0.556,0.703,0.44399999999999995,0.29700000000000004,0.1469999999999999,1,9.755073165893554,16,1000,1000,1000,T regulatory cells_TPCA1
split,Myeloid cells,Palbociclib,0.0709219858156028,0.2542372881355932,0.05,0.0,0.146,0.2542372881355932,0.10823728813559322,0.146,1,14.08447041511535,236,1000,1000,1000,Myeloid cells_Palbociclib
split3,NK cells,Nilotinib,0.0709219858156028,0.37282229965156793,0.05,0.0,0.601,0.37282229965156793,0.22817770034843204,0.1446445993031359,1,7.792710781097412,287,1000,1000,1000,NK cells_Nilotinib
split3,NK cells,Vorinostat,0.0709219858156028,0.5617977528089888,0.05,0.0,0.144,0.5617977528089888,0.4177977528089888,0.14400000000000002,1,11.747511053085324,178,1000,1000,1000,NK cells_Vorinostat
split3,T cells CD8+,Tosedostat,0.0709219858156028,0.6612903225806451,0.05,0.0,0.142,0.6612903225806451,0.5192903225806451,0.14200000000000002,1,7.399040842056274,62,1000,1000,1000,T cells CD8+_Tosedostat
split,T regulatory cells,BMS777607,0.0709219858156028,0.46808510638297873,0.05,0.08,0.222,0.3880851063829787,0.24608510638297873,0.142,1,10.073794746398926,47,1000,1000,1000,T regulatory cells_BMS777607
split,T regulatory cells,Palbociclib,0.0709219858156028,0.5102040816326531,0.05,0.036,0.177,0.4742040816326531,0.3332040816326531,0.14100000000000001,1,8.820812273025512,49,1000,1000,1000,T regulatory cells_Palbociclib
split2,T cells CD4+,CC401,0.0709219858156028,0.43322475570032576,0.05,0.15,0.576,0.2832247557003258,0.1427752442996742,0.1404495114006516,1,7.133035683631892,614,1000,1000,1000,T cells CD4+_CC401
split3,NK cells,Tamatinib,0.0709219858156028,0.5419161676646707,0.05,0.14,0.804,0.40191616766467064,0.2620838323353294,0.13983233532934125,1,7.494532513618465,334,1000,1000,1000,NK cells_Tamatinib
split2,T cells CD4+,PF03814735,0.0709219858156028,0.680628272251309,0.05,0.907,0.594,0.22637172774869108,0.08662827225130898,0.1397434554973821,1,7.997419548034665,573,1000,1000,1000,T cells CD4+_PF03814735
split2,T cells CD4+,59Isopropyl8methyl2morpholino9Hpurin6ylpyrimidin2amine,0.0709219858156028,0.7431952662721893,0.05,0.921,0.783,0.1778047337278107,0.03980473372781068,0.138,1,7.5963402748107836,845,1000,1000,1000,T cells CD4+_59Isopropyl8methyl2morpholino9Hpurin6ylpyrimidin2amine
split2,T cells CD4+,Topotecan,0.0709219858156028,0.37516339869281046,0.05,0.0,0.137,0.37516339869281046,0.23816339869281045,0.137,1,6.68337025642395,765,1000,1000,1000,T cells CD4+_Topotecan
split3,NK cells,Penfluridol,0.0709219858156028,0.23823529411764705,0.05,0.001,0.138,0.23723529411764704,0.10023529411764703,0.137,1,7.957238888740539,340,1000,1000,1000,NK cells_Penfluridol
split,T regulatory cells,Atorvastatin,0.0709219858156028,0.41379310344827586,0.05,0.004,0.141,0.40979310344827585,0.2727931034482759,0.13699999999999996,1,8.744980525970456,58,1000,1000,1000,T regulatory cells_Atorvastatin
split2,T cells CD4+,Perhexiline,0.0709219858156028,0.6446280991735537,0.05,0.922,0.788,0.27737190082644636,0.14337190082644635,0.134,1,7.5064097881317124,605,1000,1000,1000,T cells CD4+_Perhexiline
split,T regulatory cells,ODemethylatedAdapalene,0.0709219858156028,0.5777777777777777,0.05,0.018,0.151,0.5597777777777777,0.4267777777777777,0.133,1,8.752478504180907,45,1000,1000,1000,T regulatory cells_ODemethylatedAdapalene
split3,T cells CD8+,Vanoxerine,0.0709219858156028,0.45,0.05,0.0,0.133,0.45,0.317,0.133,1,7.910869693756101,100,1000,1000,1000,T cells CD8+_Vanoxerine
split,T regulatory cells,Topotecan,0.0709219858156028,0.5405405405405406,0.05,0.045,0.177,0.4955405405405406,0.3635405405405406,0.132,1,7.327138376235962,74,1000,1000,1000,T regulatory cells_Topotecan
split2,B cells,R428,0.0709219858156028,0.7227272727272728,0.05,0.0,0.131,0.7227272727272728,0.5917272727272728,0.131,1,6.981360292434692,220,1000,1000,1000,B cells_R428
split2,T cells CD4+,PF04691502,0.0709219858156028,0.6642066420664207,0.05,0.984,0.854,0.3197933579335793,0.18979335793357932,0.13,1,6.956455659866332,542,1000,1000,1000,T cells CD4+_PF04691502
split,T regulatory cells,Masitinib,0.0709219858156028,0.3382352941176471,0.05,0.155,0.285,0.18323529411764708,0.0532352941176471,0.12999999999999998,1,11.249153184890748,68,1000,1000,1000,T regulatory cells_Masitinib
split3,T cells CD8+,CC401,0.0709219858156028,0.3779527559055118,0.05,0.14,0.267,0.2379527559055118,0.11095275590551179,0.127,1,9.720561742782587,127,1000,1000,1000,T cells CD8+_CC401
split,T regulatory cells,IBET151,0.0709219858156028,1.0,0.05,0.871,0.998,0.129,0.0020000000000000018,0.127,1,5.4189314365386965,34,1000,1000,1000,T regulatory cells_IBET151
split3,NK cells,Bosutinib,0.0709219858156028,0.5653846153846154,0.05,0.0,0.126,0.5653846153846154,0.4393846153846154,0.126,1,7.906054735183716,260,1000,1000,1000,NK cells_Bosutinib
split3,NK cells,Pomalidomide,0.0709219858156028,0.43884892086330934,0.05,0.123,0.629,0.31584892086330935,0.19015107913669066,0.1256978417266187,1,9.459962987899779,417,1000,1000,1000,NK cells_Pomalidomide
split2,T cells CD4+,ProscillaridinAProscillaridinA,0.0709219858156028,0.9522613065326633,0.05,0.78,0.999,0.17226130653266325,0.04673869346733672,0.12552261306532653,1,8.682408618927,796,1000,1000,1000,T cells CD4+_ProscillaridinAProscillaridinA
split3,T cells CD8+,Canertinib,0.0709219858156028,0.8552631578947368,0.05,0.001,0.125,0.8542631578947368,0.7302631578947368,0.124,1,6.165905690193175,76,1000,1000,1000,T cells CD8+_Canertinib
split2,T cells CD4+,ABT199GDC0199,0.0709219858156028,0.20488721804511278,0.05,0.016,0.14,0.18888721804511277,0.06488721804511277,0.124,1,9.529125213623045,532,1000,1000,1000,T cells CD4+_ABT199GDC0199
split3,NK cells,SCH58261,0.0709219858156028,0.2696245733788396,0.05,0.0,0.123,0.2696245733788396,0.1466245733788396,0.123,1,7.573157811164853,293,1000,1000,1000,NK cells_SCH58261
split2,T cells CD4+,Sgccbp30,0.0709219858156028,0.25118483412322273,0.05,0.0,0.122,0.25118483412322273,0.12918483412322274,0.122,1,7.230672764778134,633,1000,1000,1000,T cells CD4+_Sgccbp30
split3,T cells CD8+,IMD0354,0.0709219858156028,0.7804878048780488,0.05,0.0,0.121,0.7804878048780488,0.6594878048780488,0.121,1,9.841811370849609,41,1000,1000,1000,T cells CD8+_IMD0354
split3,T cells CD8+,GSK256066,0.0709219858156028,0.4233576642335766,0.05,0.0,0.12,0.4233576642335766,0.30335766423357663,0.12,1,9.639104223251342,137,1000,1000,1000,T cells CD8+_GSK256066
split2,T cells CD4+,CHIR99021,0.0709219858156028,0.6124694376528117,0.05,0.245,0.365,0.3674694376528117,0.2474694376528117,0.12,1,7.054231524467467,818,1000,1000,1000,T cells CD4+_CHIR99021
split3,T cells CD8+,BAY872243,0.0709219858156028,0.625,0.05,0.0,0.12,0.625,0.505,0.12,1,8.406752157211304,64,1000,1000,1000,T cells CD8+_BAY872243
split,T regulatory cells,Ricolinostat,0.0709219858156028,0.6595744680851063,0.05,0.0,0.12,0.6595744680851063,0.5395744680851063,0.12,1,7.9943917989730835,47,1000,1000,1000,T regulatory cells_Ricolinostat
split2,T cells CD4+,Clomipramine,0.0709219858156028,0.2471264367816092,0.05,0.0,0.119,0.2471264367816092,0.1281264367816092,0.119,1,7.4382848024368275,696,1000,1000,1000,T cells CD4+_Clomipramine
split2,T cells CD4+,Alogliptin,0.0709219858156028,0.20923076923076922,0.05,0.032,0.268,0.17723076923076922,0.058769230769230796,0.11846153846153842,1,7.92802181243896,650,1000,1000,1000,T cells CD4+_Alogliptin
split3,T cells CD8+,TGX221,0.0709219858156028,0.3978494623655914,0.05,0.0,0.118,0.3978494623655914,0.2798494623655914,0.118,1,8.943023443222044,93,1000,1000,1000,T cells CD8+_TGX221
split3,NK cells,Ceritinib,0.0709219858156028,0.36085626911314983,0.05,0.0,0.118,0.36085626911314983,0.24285626911314984,0.118,1,7.281376981735228,327,1000,1000,1000,NK cells_Ceritinib
split3,NK cells,CEP37440,0.0709219858156028,0.34017595307917886,0.05,0.006,0.123,0.33417595307917886,0.21717595307917886,0.11699999999999999,1,6.849265003204343,341,1000,1000,1000,NK cells_CEP37440
split3,T cells CD8+,GSK1070916,0.0709219858156028,0.40425531914893614,0.05,0.005,0.118,0.39925531914893614,0.28625531914893615,0.11299999999999999,1,8.932648754119873,94,1000,1000,1000,T cells CD8+_GSK1070916
split3,T cells CD8+,CEP37440,0.0709219858156028,0.38666666666666666,0.05,0.024,0.135,0.36266666666666664,0.25166666666666665,0.11099999999999999,1,9.981051445007322,150,1000,1000,1000,T cells CD8+_CEP37440
split3,NK cells,GW843682X,0.0709219858156028,0.4811594202898551,0.05,0.0,0.11,0.4811594202898551,0.3711594202898551,0.10999999999999999,1,5.75456883907318,345,1000,1000,1000,NK cells_GW843682X
split,T regulatory cells,R428,0.0709219858156028,0.7878787878787878,0.05,0.104,0.214,0.6838787878787879,0.5738787878787879,0.10999999999999999,1,6.496620607376096,33,1000,1000,1000,T regulatory cells_R428
split2,T cells CD4+,IMD0354,0.0709219858156028,0.886435331230284,0.05,1.0,0.882,0.11356466876971605,0.004435331230283945,0.1091293375394321,1,5.919045424461359,634,1000,1000,1000,T cells CD4+_IMD0354
split,T regulatory cells,Protriptyline,0.0709219858156028,0.5172413793103449,0.05,0.02,0.129,0.49724137931034484,0.38824137931034486,0.10899999999999999,1,7.546551275253293,58,1000,1000,1000,T regulatory cells_Protriptyline
split,T regulatory cells,CHIR99021,0.0709219858156028,0.972972972972973,0.05,0.036,0.144,0.936972972972973,0.828972972972973,0.10799999999999998,1,5.933304047584533,37,1000,1000,1000,T regulatory cells_CHIR99021
split,Myeloid cells,ODemethylatedAdapalene,0.0709219858156028,0.7058823529411765,0.05,0.0,0.107,0.7058823529411765,0.5988823529411765,0.10699999999999998,1,8.079186248779294,204,1000,1000,1000,Myeloid cells_ODemethylatedAdapalene
split2,T cells CD4+,Flutamide,0.0709219858156028,0.1111111111111111,0.05,0.0,0.106,0.1111111111111111,0.005111111111111108,0.106,1,11.46895065307617,468,1000,1000,1000,T cells CD4+_Flutamide
split3,NK cells,RN486,0.0709219858156028,0.2976588628762542,0.05,0.0,0.106,0.2976588628762542,0.19165886287625422,0.10599999999999998,1,6.766538667678831,299,1000,1000,1000,NK cells_RN486
split3,T cells CD8+,SLx2119,0.0709219858156028,0.48936170212765956,0.05,0.001,0.107,0.48836170212765956,0.3823617021276596,0.10599999999999998,1,8.561707735061644,94,1000,1000,1000,T cells CD8+_SLx2119
split3,NK cells,Scriptaid,0.0709219858156028,0.6651785714285714,0.05,0.496,0.729,0.1691785714285714,0.06382142857142858,0.10535714285714282,1,11.52551598548889,224,1000,1000,1000,NK cells_Scriptaid
split3,NK cells,Protriptyline,0.0709219858156028,0.2395543175487465,0.05,0.0,0.105,0.2395543175487465,0.13455431754874653,0.10499999999999998,1,7.787458205223083,359,1000,1000,1000,NK cells_Protriptyline
split3,NK cells,BAY613606,0.0709219858156028,0.87248322147651,0.05,0.998,0.895,0.12551677852348997,0.02251677852348999,0.10299999999999998,1,6.395589280128477,298,1000,1000,1000,NK cells_BAY613606
split3,NK cells,Masitinib,0.0709219858156028,0.28431372549019607,0.05,0.0,0.103,0.28431372549019607,0.1813137254901961,0.10299999999999998,1,8.099439764022826,408,1000,1000,1000,NK cells_Masitinib
split,T regulatory cells,TLHRAS26,0.0709219858156028,0.7021276595744681,0.05,0.003,0.106,0.6991276595744681,0.5961276595744681,0.10299999999999998,1,6.378300595283506,47,1000,1000,1000,T regulatory cells_TLHRAS26
split2,T cells CD4+,AVL292,0.0709219858156028,0.4232258064516129,0.05,0.056,0.688,0.3672258064516129,0.26477419354838705,0.10245161290322585,1,7.753920102119444,775,1000,1000,1000,T cells CD4+_AVL292
split3,NK cells,Flutamide,0.0709219858156028,0.1688888888888889,0.05,0.049,0.151,0.11988888888888889,0.0178888888888889,0.102,1,8.282149505615234,225,1000,1000,1000,NK cells_Flutamide
split,T regulatory cells,Quizartinib,0.0709219858156028,0.8148148148148148,0.05,0.0,0.102,0.8148148148148148,0.7128148148148148,0.10199999999999998,1,8.13284764289856,27,1000,1000,1000,T regulatory cells_Quizartinib
split3,NK cells,Sgccbp30,0.0709219858156028,0.3353115727002967,0.05,0.0,0.1,0.3353115727002967,0.2353115727002967,0.1,1,6.256324815750122,337,1000,1000,1000,NK cells_Sgccbp30
split,T regulatory cells,Tivozanib,0.0709219858156028,0.5362318840579711,0.05,0.014,0.114,0.522231884057971,0.4222318840579711,0.09999999999999998,1,7.628150033950804,69,1000,1000,1000,T regulatory cells_Tivozanib
split2,T cells CD4+,Isoniazid,0.0709219858156028,0.15566037735849056,0.05,0.007,0.105,0.14866037735849055,0.05066037735849056,0.09799999999999999,1,8.318999671936032,636,1000,1000,1000,T cells CD4+_Isoniazid
split2,T cells CD4+,RN486,0.0709219858156028,0.22372372372372373,0.05,0.053,0.15,0.17072372372372374,0.07372372372372374,0.097,1,7.489612054824823,666,1000,1000,1000,T cells CD4+_RN486
split3,NK cells,Tivantinib,0.0709219858156028,0.30514705882352944,0.05,0.0,0.097,0.30514705882352944,0.20814705882352944,0.097,1,6.688971972465513,272,1000,1000,1000,NK cells_Tivantinib
split3,T cells CD8+,Saracatinib,0.0709219858156028,0.4083333333333333,0.05,0.068,0.165,0.3403333333333333,0.24333333333333332,0.097,1,8.018317508697509,120,1000,1000,1000,T cells CD8+_Saracatinib
split,T regulatory cells,Vardenafil,0.0709219858156028,0.39285714285714285,0.05,0.095,0.192,0.2978571428571428,0.20085714285714285,0.09699999999999998,1,11.051584148406981,56,1000,1000,1000,T regulatory cells_Vardenafil
split3,T cells CD8+,Sgccbp30,0.0709219858156028,0.6612903225806451,0.05,0.0,0.097,0.6612903225806451,0.5642903225806452,0.09699999999999998,1,6.94902799129486,62,1000,1000,1000,T cells CD8+_Sgccbp30
split2,T cells CD4+,Vandetanib,0.0709219858156028,0.2238562091503268,0.05,0.0,0.096,0.2238562091503268,0.1278562091503268,0.096,1,7.582295513153075,612,1000,1000,1000,T cells CD4+_Vandetanib
split2,T cells CD4+,Amiodarone,0.0709219858156028,0.2,0.05,0.0,0.096,0.2,0.10400000000000001,0.096,1,6.914491891860962,700,1000,1000,1000,T cells CD4+_Amiodarone
split2,T cells CD4+,HMN214,0.0709219858156028,0.3641304347826087,0.05,0.191,0.442,0.1731304347826087,0.0778695652173913,0.0952608695652174,1,19.145953941345212,920,1000,1000,1000,T cells CD4+_HMN214
split2,B cells,PorcnInhibitorIII,0.0709219858156028,0.3475177304964539,0.05,0.142,0.237,0.20551773049645392,0.11051773049645391,0.095,1,10.548831272125243,282,1000,1000,1000,B cells_PorcnInhibitorIII
split2,T cells CD4+,Atorvastatin,0.0709219858156028,0.26346433770014555,0.05,0.0,0.094,0.26346433770014555,0.16946433770014555,0.094,1,6.608837485313411,687,1000,1000,1000,T cells CD4+_Atorvastatin
split3,T cells CD8+,Ricolinostat,0.0709219858156028,0.3548387096774194,0.05,0.0,0.094,0.3548387096774194,0.2608387096774194,0.09399999999999997,1,9.210672044754027,124,1000,1000,1000,T cells CD8+_Ricolinostat
split,T regulatory cells,AZ628,0.0709219858156028,0.6052631578947368,0.05,0.104,0.197,0.5012631578947369,0.40826315789473683,0.09300000000000003,1,9.916363430023193,38,1000,1000,1000,T regulatory cells_AZ628
split,T regulatory cells,Dovitinib,0.0709219858156028,0.6326530612244898,0.05,0.0,0.093,0.6326530612244898,0.5396530612244899,0.09299999999999997,1,7.565381693840026,49,1000,1000,1000,T regulatory cells_Dovitinib
split2,T cells CD4+,Masitinib,0.0709219858156028,0.2563380281690141,0.05,0.0,0.42,0.2563380281690141,0.1636619718309859,0.09267605633802817,1,7.590100359916686,710,1000,1000,1000,T cells CD4+_Masitinib
split,T regulatory cells,CC401,0.0709219858156028,0.7291666666666666,0.05,0.089,0.18,0.6401666666666667,0.5491666666666666,0.09100000000000008,1,8.644809579849241,48,1000,1000,1000,T regulatory cells_CC401
split,T regulatory cells,Chlorpheniramine,0.0709219858156028,0.6363636363636364,0.05,0.01,0.101,0.6263636363636363,0.5353636363636364,0.09099999999999997,1,6.435698056221007,44,1000,1000,1000,T regulatory cells_Chlorpheniramine
split2,T cells CD4+,Ketoconazole,0.0709219858156028,0.5650406504065041,0.05,0.458,0.582,0.10704065040650407,0.016959349593495876,0.09008130081300819,1,18.6527226448059,738,1000,1000,1000,T cells CD4+_Ketoconazole
split3,NK cells,Navitoclax,0.0709219858156028,0.25301204819277107,0.05,0.0,0.09,0.25301204819277107,0.16301204819277107,0.09,1,7.850106430053711,249,1000,1000,1000,NK cells_Navitoclax
split3,T cells CD8+,PD0325901,0.0709219858156028,0.6923076923076923,0.05,0.0,0.09,0.6923076923076923,0.6023076923076923,0.08999999999999997,1,7.6298703193664545,65,1000,1000,1000,T cells CD8+_PD0325901
split3,NK cells,PorcnInhibitorIII,0.0709219858156028,0.21753246753246752,0.05,0.065,0.281,0.15253246753246752,0.0634675324675325,0.08906493506493501,1,10.739455652236938,308,1000,1000,1000,NK cells_PorcnInhibitorIII
split,T regulatory cells,TGX221,0.0709219858156028,0.44680851063829785,0.05,0.222,0.311,0.22480851063829785,0.13580851063829785,0.089,1,11.966908407211303,47,1000,1000,1000,T regulatory cells_TGX221
split,T regulatory cells,Dasatinib,0.0709219858156028,0.8387096774193549,0.05,0.48,0.569,0.3587096774193549,0.2697096774193549,0.08899999999999997,1,11.39557723999023,31,1000,1000,1000,T regulatory cells_Dasatinib
split,T regulatory cells,LY2090314,0.0709219858156028,1.0,0.05,0.873,0.962,0.127,0.038000000000000034,0.08899999999999997,1,5.070484042167664,44,1000,1000,1000,T regulatory cells_LY2090314
split,T regulatory cells,BMS265246,0.0709219858156028,0.9259259259259259,0.05,0.416,0.505,0.5099259259259259,0.4209259259259259,0.08899999999999997,1,4.968492197990414,54,1000,1000,1000,T regulatory cells_BMS265246
split3,T cells CD8+,PF04691502,0.0709219858156028,0.6521739130434783,0.05,0.132,0.22,0.5201739130434783,0.4321739130434783,0.08799999999999997,1,8.395160341262818,46,1000,1000,1000,T cells CD8+_PF04691502
split,T regulatory cells,Disulfiram,0.0709219858156028,0.6041666666666666,0.05,0.0,0.087,0.6041666666666666,0.5171666666666667,0.08699999999999997,1,7.124682402610776,48,1000,1000,1000,T regulatory cells_Disulfiram
split,T regulatory cells,Defactinib,0.0709219858156028,0.7692307692307693,0.05,0.094,0.181,0.6752307692307693,0.5882307692307693,0.08699999999999997,1,5.509832072257992,39,1000,1000,1000,T regulatory cells_Defactinib
split2,T cells CD4+,Ixabepilone,0.0709219858156028,0.35294117647058826,0.05,0.103,0.517,0.24994117647058828,0.16405882352941176,0.08588235294117652,1,8.022131299972534,782,1000,1000,1000,T cells CD4+_Ixabepilone
split2,T cells CD4+,Raloxifene,0.0709219858156028,0.5154241645244216,0.05,0.0,0.084,0.5154241645244216,0.4314241645244216,0.08400000000000002,1,18.09933423995971,778,1000,1000,1000,T cells CD4+_Raloxifene
split3,T cells CD8+,STK219801,0.0709219858156028,0.4819277108433735,0.05,0.004,0.088,0.4779277108433735,0.3939277108433735,0.08399999999999996,1,7.411974239349365,83,1000,1000,1000,T cells CD8+_STK219801
split,Myeloid cells,R428,0.0709219858156028,0.966183574879227,0.05,0.0,0.084,0.966183574879227,0.882183574879227,0.08399999999999996,1,9.02360334396362,207,1000,1000,1000,Myeloid cells_R428
split2,T cells CD4+,Tipifarnib,0.0709219858156028,0.3281519861830743,0.05,0.0,0.083,0.3281519861830743,0.24515198618307427,0.08300000000000002,1,7.251879978179931,579,1000,1000,1000,T cells CD4+_Tipifarnib
split3,NK cells,AZD4547,0.0709219858156028,0.302158273381295,0.05,0.03,0.112,0.27215827338129495,0.19015827338129498,0.08199999999999996,1,7.217561864852905,278,1000,1000,1000,NK cells_AZD4547
split2,T cells CD4+,MubritinibTAK165,0.0709219858156028,0.6414565826330533,0.05,0.884,0.479,0.24254341736694673,0.1624565826330533,0.08008683473389344,1,6.226255035400389,714,1000,1000,1000,T cells CD4+_MubritinibTAK165
split3,NK cells,Linagliptin,0.0709219858156028,0.2808988764044944,0.05,0.004,0.083,0.2768988764044944,0.19789887640449438,0.07900000000000001,1,7.903315567970275,356,1000,1000,1000,NK cells_Linagliptin
split3,T cells CD8+,Buspirone,0.0709219858156028,0.33043478260869563,0.05,0.0,0.077,0.33043478260869563,0.2534347826086956,0.07700000000000001,1,9.39856343269348,115,1000,1000,1000,T cells CD8+_Buspirone
split3,NK cells,AMD070hydrochloride,0.0709219858156028,0.2535612535612536,0.05,0.0,0.077,0.2535612535612536,0.17656125356125357,0.07700000000000001,1,7.661293768882749,351,1000,1000,1000,NK cells_AMD070hydrochloride
split3,NK cells,Alogliptin,0.0709219858156028,0.2484472049689441,0.05,0.003,0.08,0.2454472049689441,0.1684472049689441,0.07699999999999999,1,8.028799057006836,322,1000,1000,1000,NK cells_Alogliptin
split3,NK cells,Vanoxerine,0.0709219858156028,0.36363636363636365,0.05,0.0,0.076,0.36363636363636365,0.28763636363636363,0.07600000000000001,1,8.023408126831054,297,1000,1000,1000,NK cells_Vanoxerine
split,T regulatory cells,FK866,0.0709219858156028,0.6739130434782609,0.05,0.111,0.187,0.5629130434782609,0.48691304347826087,0.07600000000000001,1,7.592471289634703,46,1000,1000,1000,T regulatory cells_FK866
split2,T cells CD4+,Trametinib,0.0709219858156028,0.30278884462151395,0.05,0.0,0.075,0.30278884462151395,0.22778884462151394,0.07500000000000001,1,13.016499471664424,753,1000,1000,1000,T cells CD4+_Trametinib
split,T regulatory cells,Amiodarone,0.0709219858156028,0.6410256410256411,0.05,0.015,0.089,0.6260256410256411,0.5520256410256411,0.07399999999999995,1,7.032648015022277,39,1000,1000,1000,T regulatory cells_Amiodarone
split,T regulatory cells,UNIIBXU45ZH6LI,0.0709219858156028,1.0,0.05,0.736,0.809,0.264,0.19099999999999995,0.07300000000000006,1,8.890094041824339,16,1000,1000,1000,T regulatory cells_UNIIBXU45ZH6LI
split2,T cells CD4+,Lamivudine,0.0709219858156028,0.283363802559415,0.05,0.006,0.079,0.277363802559415,0.204363802559415,0.07300000000000001,1,7.4784202337265,547,1000,1000,1000,T cells CD4+_Lamivudine
split2,T cells CD4+,Navitoclax,0.0709219858156028,0.1943127962085308,0.05,0.0,0.073,0.1943127962085308,0.12131279620853082,0.073,1,8.216951799392696,633,1000,1000,1000,T cells CD4+_Navitoclax
split3,T cells CD8+,PitavastatinCalcium,0.0709219858156028,0.6,0.05,0.0,0.072,0.6,0.528,0.07199999999999995,1,10.379866027832032,45,1000,1000,1000,T cells CD8+_PitavastatinCalcium
split2,T cells CD4+,RG7112,0.0709219858156028,0.8010973936899863,0.05,0.965,0.893,0.16390260631001363,0.09190260631001368,0.07199999999999995,1,5.064664006233215,729,1000,1000,1000,T cells CD4+_RG7112
split3,T cells CD8+,Dovitinib,0.0709219858156028,0.6567164179104478,0.05,0.0,0.071,0.6567164179104478,0.5857164179104478,0.07099999999999995,1,7.494132709503173,67,1000,1000,1000,T cells CD8+_Dovitinib
split2,B cells,ODemethylatedAdapalene,0.0709219858156028,0.5254901960784314,0.05,0.0,0.07,0.5254901960784314,0.4554901960784314,0.07,1,7.941558218002316,255,1000,1000,1000,B cells_ODemethylatedAdapalene
split3,T cells CD8+,Clemastine,0.0709219858156028,0.25984251968503935,0.05,0.001,0.071,0.25884251968503935,0.18884251968503935,0.07,1,8.580977010726922,127,1000,1000,1000,T cells CD8+_Clemastine
split,T regulatory cells,BAY872243,0.0709219858156028,0.5833333333333334,0.05,0.745,0.49,0.16166666666666663,0.09333333333333338,0.06833333333333325,1,11.386146211624144,48,1000,1000,1000,T regulatory cells_BAY872243
split,T regulatory cells,Alogliptin,0.0709219858156028,0.7804878048780488,0.05,0.0,0.066,0.7804878048780488,0.7144878048780487,0.06600000000000006,1,5.7759456634521475,41,1000,1000,1000,T regulatory cells_Alogliptin
