,pos_ratio,model,cov_drug,cell_type
1120,0.6399999856948853,CellOT,T cells CD8+_R428,T cells CD8+
1121,0.5799999833106995,CellOT,NK cells_RG7090,NK cells
1122,0.5400000214576721,CellOT,T cells CD8+_RG7090,T cells CD8+
1123,0.6800000071525574,CellOT,NK cells_RG7112,NK cells
1124,0.5600000023841858,CellOT,T cells CD8+_RG7112,T cells CD8+
1125,0.6000000238418579,CellOT,NK cells_RN486,NK cells
1126,0.5,CellOT,T cells CD8+_RN486,T cells CD8+
1127,0.5799999833106995,CellOT,NK cells_RVX208,NK cells
1128,0.6399999856948853,CellOT,T cells CD8+_RVX208,T cells CD8+
1129,0.41999998688697815,CellOT,NK cells_Raloxifene,NK cells
1130,0.5199999809265137,CellOT,T cells CD8+_Raloxifene,T cells CD8+
1131,0.9399999976158142,CellOT,NK cells_Resminostat,NK cells
1132,0.7400000095367432,CellOT,NK cells_Ricolinostat,NK cells
1133,0.5400000214576721,CellOT,T cells CD8+_Ricolinostat,T cells CD8+
1134,0.5,CellOT,NK cells_Riociguat,NK cells
1135,0.5799999833106995,CellOT,T cells CD8+_Riociguat,T cells CD8+
1136,0.7400000095367432,CellOT,NK cells_Ruxolitinib,NK cells
1137,0.7200000286102295,CellOT,T cells CD8+_Ruxolitinib,T cells CD8+
1138,0.5799999833106995,CellOT,NK cells_SB525334,NK cells
1139,0.4399999976158142,CellOT,T cells CD8+_SB525334,T cells CD8+
1140,0.5400000214576721,CellOT,NK cells_SCH58261,NK cells
1141,0.6200000047683716,CellOT,T cells CD8+_SCH58261,T cells CD8+
1142,0.47999998927116394,CellOT,NK cells_SLx2119,NK cells
1143,0.5799999833106995,CellOT,T cells CD8+_SLx2119,T cells CD8+
1144,0.4399999976158142,CellOT,NK cells_STK219801,NK cells
1145,0.5600000023841858,CellOT,T cells CD8+_STK219801,T cells CD8+
1146,0.7400000095367432,CellOT,NK cells_Saracatinib,NK cells
1147,0.7400000095367432,CellOT,T cells CD8+_Saracatinib,T cells CD8+
1148,0.9800000190734863,CellOT,NK cells_Scriptaid,NK cells
1149,0.9399999976158142,CellOT,T cells CD8+_Scriptaid,T cells CD8+
1150,0.6600000262260437,CellOT,NK cells_Selumetinib,NK cells
1151,0.6200000047683716,CellOT,T cells CD8+_Selumetinib,T cells CD8+
1152,0.6399999856948853,CellOT,NK cells_Sgccbp30,NK cells
1153,0.6600000262260437,CellOT,T cells CD8+_Sgccbp30,T cells CD8+
1154,0.6200000047683716,CellOT,NK cells_Sunitinib,NK cells
1155,0.3400000035762787,CellOT,T cells CD8+_Sunitinib,T cells CD8+
1156,0.6600000262260437,CellOT,NK cells_TGX221,NK cells
1157,0.5,CellOT,T cells CD8+_TGX221,T cells CD8+
1158,0.5199999809265137,CellOT,NK cells_TIE2KinaseInhibitor,NK cells
1159,0.6000000238418579,CellOT,T cells CD8+_TIE2KinaseInhibitor,T cells CD8+
1160,0.5,CellOT,NK cells_TLHRAS26,NK cells
1161,0.5400000214576721,CellOT,T cells CD8+_TLHRAS26,T cells CD8+
1162,0.8799999952316284,CellOT,NK cells_TPCA1,NK cells
1163,0.7799999713897705,CellOT,T cells CD8+_TPCA1,T cells CD8+
1164,0.6399999856948853,CellOT,NK cells_TR14035,NK cells
1165,0.6200000047683716,CellOT,T cells CD8+_TR14035,T cells CD8+
1166,0.8199999928474426,CellOT,NK cells_Tacalcitol,NK cells
1167,0.6600000262260437,CellOT,T cells CD8+_Tacalcitol,T cells CD8+
1168,0.9399999976158142,CellOT,NK cells_Tamatinib,NK cells
1169,0.6200000047683716,CellOT,T cells CD8+_Tamatinib,T cells CD8+
1170,0.5600000023841858,CellOT,NK cells_Tipifarnib,NK cells
1171,0.5,CellOT,T cells CD8+_Tipifarnib,T cells CD8+
1172,0.6200000047683716,CellOT,NK cells_Tivantinib,NK cells
1173,0.4399999976158142,CellOT,T cells CD8+_Tivantinib,T cells CD8+
1174,0.5400000214576721,CellOT,NK cells_Tivozanib,NK cells
1175,0.6200000047683716,CellOT,T cells CD8+_Tivozanib,T cells CD8+
1176,0.6000000238418579,CellOT,NK cells_Topotecan,NK cells
1177,0.7599999904632568,CellOT,T cells CD8+_Topotecan,T cells CD8+
1178,0.5199999809265137,CellOT,NK cells_Tosedostat,NK cells
1179,0.6000000238418579,CellOT,T cells CD8+_Tosedostat,T cells CD8+
1180,0.6000000238418579,CellOT,NK cells_Trametinib,NK cells
1181,0.47999998927116394,CellOT,T cells CD8+_Trametinib,T cells CD8+
1182,0.8799999952316284,CellOT,NK cells_UNIIBXU45ZH6LI,NK cells
1183,0.6200000047683716,CellOT,T cells CD8+_UNIIBXU45ZH6LI,T cells CD8+
1184,0.5799999833106995,CellOT,NK cells_Vandetanib,NK cells
1185,0.41999998688697815,CellOT,T cells CD8+_Vandetanib,T cells CD8+
1186,0.6399999856948853,CellOT,NK cells_Vanoxerine,NK cells
1187,0.6200000047683716,CellOT,T cells CD8+_Vanoxerine,T cells CD8+
1188,0.6600000262260437,CellOT,NK cells_Vardenafil,NK cells
1189,0.6000000238418579,CellOT,T cells CD8+_Vardenafil,T cells CD8+
1190,0.7799999713897705,CellOT,NK cells_Vorinostat,NK cells
1191,0.9200000166893005,CellOT,T cells CD8+_Vorinostat,T cells CD8+
1192,0.6399999856948853,CellOT,NK cells_YK4279,NK cells
1193,0.5,CellOT,T cells CD8+_YK4279,T cells CD8+
1194,0.699999988079071,ChemCPA_Pre,Myeloid cells_Belinostat,Myeloid cells
1195,0.47999998927116394,ChemCPA_Pre,Myeloid cells_CHIR99021,Myeloid cells
1196,0.6600000262260437,ChemCPA_Pre,Myeloid cells_Crizotinib,Myeloid cells
1197,0.23999999463558197,ChemCPA_Pre,Myeloid cells_Dabrafenib,Myeloid cells
1198,0.7799999713897705,ChemCPA_Pre,Myeloid cells_Dactolisib,Myeloid cells
1199,0.5799999833106995,ChemCPA_Pre,Myeloid cells_Foretinib,Myeloid cells
1200,0.6000000238418579,ChemCPA_Pre,Myeloid cells_Idelalisib,Myeloid cells
1201,0.25999999046325684,ChemCPA_Pre,Myeloid cells_LDN193189,Myeloid cells
1202,0.47999998927116394,ChemCPA_Pre,Myeloid cells_Linagliptin,Myeloid cells
1203,0.5199999809265137,ChemCPA_Pre,Myeloid cells_ODemethylatedAdapalene,Myeloid cells
1204,0.6399999856948853,ChemCPA_Pre,Myeloid cells_Palbociclib,Myeloid cells
1205,0.46000000834465027,ChemCPA_Pre,Myeloid cells_Penfluridol,Myeloid cells
1206,0.23999999463558197,ChemCPA_Pre,Myeloid cells_PorcnInhibitorIII,Myeloid cells
1207,0.2199999988079071,ChemCPA_Pre,Myeloid cells_R428,Myeloid cells
1208,0.800000011920929,ChemCPA_Pre,T regulatory cells_59Isopropyl8methyl2morpholino9Hpurin6ylpyrimidin2amine,T regulatory cells
1209,0.5,ChemCPA_Pre,T regulatory cells_ABT199GDC0199,T regulatory cells
1210,0.7599999904632568,ChemCPA_Pre,T regulatory cells_ABT737,T regulatory cells
1211,0.6600000262260437,ChemCPA_Pre,T regulatory cells_AMD070hydrochloride,T regulatory cells
1212,0.9599999785423279,ChemCPA_Pre,T regulatory cells_AT13387,T regulatory cells
1213,0.800000011920929,ChemCPA_Pre,T regulatory cells_AT7867,T regulatory cells
1214,0.7599999904632568,ChemCPA_Pre,T regulatory cells_AVL292,T regulatory cells
1215,0.699999988079071,ChemCPA_Pre,T regulatory cells_AZ628,T regulatory cells
1216,0.6399999856948853,ChemCPA_Pre,T regulatory cells_AZD3514,T regulatory cells
1217,0.699999988079071,ChemCPA_Pre,T regulatory cells_AZD4547,T regulatory cells
1218,0.8399999737739563,ChemCPA_Pre,T regulatory cells_AZD8330,T regulatory cells
1219,0.6000000238418579,ChemCPA_Pre,T regulatory cells_Alogliptin,T regulatory cells
1220,0.9599999785423279,ChemCPA_Pre,T regulatory cells_Alvocidib,T regulatory cells
1221,0.6200000047683716,ChemCPA_Pre,T regulatory cells_Amiodarone,T regulatory cells
1222,0.7200000286102295,ChemCPA_Pre,T regulatory cells_Atorvastatin,T regulatory cells
1223,0.4000000059604645,ChemCPA_Pre,T regulatory cells_Azacitidine,T regulatory cells
1224,0.8399999737739563,ChemCPA_Pre,T regulatory cells_BAY613606,T regulatory cells
1225,0.7799999713897705,ChemCPA_Pre,T regulatory cells_BAY872243,T regulatory cells
1226,0.7799999713897705,ChemCPA_Pre,T regulatory cells_BID1870,T regulatory cells
1227,0.6200000047683716,ChemCPA_Pre,T regulatory cells_BMS265246,T regulatory cells
1228,1.0,ChemCPA_Pre,T regulatory cells_BMS387032,T regulatory cells
1229,0.8999999761581421,ChemCPA_Pre,T regulatory cells_BMS536924,T regulatory cells
1230,0.6399999856948853,ChemCPA_Pre,T regulatory cells_BMS777607,T regulatory cells
1231,0.8399999737739563,ChemCPA_Pre,T regulatory cells_BX912,T regulatory cells
1232,0.800000011920929,ChemCPA_Pre,T regulatory cells_Belinostat,T regulatory cells
1233,0.7200000286102295,ChemCPA_Pre,T regulatory cells_Bosutinib,T regulatory cells
1234,0.6000000238418579,ChemCPA_Pre,T regulatory cells_Buspirone,T regulatory cells
1235,0.7200000286102295,ChemCPA_Pre,T regulatory cells_CC401,T regulatory cells
1236,0.5400000214576721,ChemCPA_Pre,T regulatory cells_CEP37440,T regulatory cells
1237,0.6399999856948853,ChemCPA_Pre,T regulatory cells_CGM097,T regulatory cells
1238,0.9599999785423279,ChemCPA_Pre,T regulatory cells_CGP60474,T regulatory cells
1239,0.5600000023841858,ChemCPA_Pre,T regulatory cells_CHIR99021,T regulatory cells
1240,0.5,ChemCPA_Pre,T regulatory cells_Cabozantinib,T regulatory cells
1241,0.6600000262260437,ChemCPA_Pre,T regulatory cells_Canertinib,T regulatory cells
1242,0.6399999856948853,ChemCPA_Pre,T regulatory cells_Ceritinib,T regulatory cells
1243,0.7599999904632568,ChemCPA_Pre,T regulatory cells_Chlorpheniramine,T regulatory cells
1244,0.699999988079071,ChemCPA_Pre,T regulatory cells_Clemastine,T regulatory cells
1245,0.699999988079071,ChemCPA_Pre,T regulatory cells_Clomipramine,T regulatory cells
1246,0.7400000095367432,ChemCPA_Pre,T regulatory cells_Clotrimazole,T regulatory cells
1247,0.7599999904632568,ChemCPA_Pre,T regulatory cells_Colchicine,T regulatory cells
1248,0.6800000071525574,ChemCPA_Pre,T regulatory cells_Colforsin,T regulatory cells
1249,0.7400000095367432,ChemCPA_Pre,T regulatory cells_Crizotinib,T regulatory cells
1250,0.6399999856948853,ChemCPA_Pre,T regulatory cells_Dabrafenib,T regulatory cells
1251,0.8799999952316284,ChemCPA_Pre,T regulatory cells_Dactolisib,T regulatory cells
1252,0.8199999928474426,ChemCPA_Pre,T regulatory cells_Dasatinib,T regulatory cells
1253,0.7400000095367432,ChemCPA_Pre,T regulatory cells_Decitabine,T regulatory cells
1254,0.699999988079071,ChemCPA_Pre,T regulatory cells_Defactinib,T regulatory cells
1255,0.7599999904632568,ChemCPA_Pre,T regulatory cells_Desloratadine,T regulatory cells
1256,0.5799999833106995,ChemCPA_Pre,T regulatory cells_Disulfiram,T regulatory cells
1257,0.7200000286102295,ChemCPA_Pre,T regulatory cells_Dovitinib,T regulatory cells
1258,0.6800000071525574,ChemCPA_Pre,T regulatory cells_Doxorubicin,T regulatory cells
1259,0.7200000286102295,ChemCPA_Pre,T regulatory cells_FK866,T regulatory cells
1260,0.6399999856948853,ChemCPA_Pre,T regulatory cells_Flutamide,T regulatory cells
1261,0.800000011920929,ChemCPA_Pre,T regulatory cells_Foretinib,T regulatory cells
1262,0.7799999713897705,ChemCPA_Pre,T regulatory cells_GLPG0634,T regulatory cells
1263,0.6000000238418579,ChemCPA_Pre,T regulatory cells_GO6976,T regulatory cells
1264,0.7599999904632568,ChemCPA_Pre,T regulatory cells_GSK1070916,T regulatory cells
1265,0.5,ChemCPA_Pre,T regulatory cells_GSK256066,T regulatory cells
1266,0.6200000047683716,ChemCPA_Pre,T regulatory cells_GW843682X,T regulatory cells
1267,0.5600000023841858,ChemCPA_Pre,T regulatory cells_HMN214,T regulatory cells
1268,0.7200000286102295,ChemCPA_Pre,T regulatory cells_HYDROXYUREA,T regulatory cells
1269,0.7799999713897705,ChemCPA_Pre,T regulatory cells_IBET151,T regulatory cells
1270,0.8199999928474426,ChemCPA_Pre,T regulatory cells_IKKInhibitorVII,T regulatory cells
1271,0.7599999904632568,ChemCPA_Pre,T regulatory cells_IMD0354,T regulatory cells
1272,0.9800000190734863,ChemCPA_Pre,T regulatory cells_IN1451,T regulatory cells
1273,0.7799999713897705,ChemCPA_Pre,T regulatory cells_Idelalisib,T regulatory cells
1274,0.7400000095367432,ChemCPA_Pre,T regulatory cells_Imatinib,T regulatory cells
1275,0.6200000047683716,ChemCPA_Pre,T regulatory cells_Isoniazid,T regulatory cells
1276,0.6600000262260437,ChemCPA_Pre,T regulatory cells_Ixabepilone,T regulatory cells
1277,0.7400000095367432,ChemCPA_Pre,T regulatory cells_K02288,T regulatory cells
1278,0.6399999856948853,ChemCPA_Pre,T regulatory cells_Ketoconazole,T regulatory cells
1279,0.6600000262260437,ChemCPA_Pre,T regulatory cells_LDN193189,T regulatory cells
1280,0.5600000023841858,ChemCPA_Pre,T regulatory cells_LY2090314,T regulatory cells
1281,0.6600000262260437,ChemCPA_Pre,T regulatory cells_Lamivudine,T regulatory cells
1282,0.6200000047683716,ChemCPA_Pre,T regulatory cells_Lapatinib,T regulatory cells
1283,0.5400000214576721,ChemCPA_Pre,T regulatory cells_Linagliptin,T regulatory cells
1284,0.6800000071525574,ChemCPA_Pre,T regulatory cells_MGCD265,T regulatory cells
1285,0.6399999856948853,ChemCPA_Pre,T regulatory cells_MK5108,T regulatory cells
1286,0.699999988079071,ChemCPA_Pre,T regulatory cells_Masitinib,T regulatory cells
1287,0.7599999904632568,ChemCPA_Pre,T regulatory cells_Methotrexate,T regulatory cells
1288,0.8999999761581421,ChemCPA_Pre,T regulatory cells_Midostaurin,T regulatory cells
1289,0.6800000071525574,ChemCPA_Pre,T regulatory cells_MometasoneFuroate,T regulatory cells
1290,0.699999988079071,ChemCPA_Pre,T regulatory cells_MubritinibTAK165,T regulatory cells
1291,0.7799999713897705,ChemCPA_Pre,T regulatory cells_Navitoclax,T regulatory cells
1292,0.6800000071525574,ChemCPA_Pre,T regulatory cells_Nefazodone,T regulatory cells
1293,0.699999988079071,ChemCPA_Pre,T regulatory cells_Nilotinib,T regulatory cells
1294,0.7400000095367432,ChemCPA_Pre,T regulatory cells_ODemethylatedAdapalene,T regulatory cells
1295,0.6399999856948853,ChemCPA_Pre,T regulatory cells_OSI930,T regulatory cells
1296,0.8600000143051147,ChemCPA_Pre,T regulatory cells_OprozomibONX0912,T regulatory cells
1297,0.7599999904632568,ChemCPA_Pre,T regulatory cells_Oxybenzone,T regulatory cells
1298,0.7400000095367432,ChemCPA_Pre,T regulatory cells_PD0325901,T regulatory cells
1299,0.8799999952316284,ChemCPA_Pre,T regulatory cells_PF03814735,T regulatory cells
1300,0.8799999952316284,ChemCPA_Pre,T regulatory cells_PF04691502,T regulatory cells
1301,0.8600000143051147,ChemCPA_Pre,T regulatory cells_PRT062607,T regulatory cells
1302,0.6200000047683716,ChemCPA_Pre,T regulatory cells_Palbociclib,T regulatory cells
1303,0.6800000071525574,ChemCPA_Pre,T regulatory cells_Penfluridol,T regulatory cells
1304,0.6200000047683716,ChemCPA_Pre,T regulatory cells_Perhexiline,T regulatory cells
1305,0.7599999904632568,ChemCPA_Pre,T regulatory cells_Phenylbutazone,T regulatory cells
1306,0.6000000238418579,ChemCPA_Pre,T regulatory cells_PitavastatinCalcium,T regulatory cells
1307,0.5400000214576721,ChemCPA_Pre,T regulatory cells_Pomalidomide,T regulatory cells
1308,0.699999988079071,ChemCPA_Pre,T regulatory cells_PorcnInhibitorIII,T regulatory cells
1309,0.7599999904632568,ChemCPA_Pre,T regulatory cells_Prednisolone,T regulatory cells
1310,0.5799999833106995,ChemCPA_Pre,T regulatory cells_Protriptyline,T regulatory cells
1311,0.699999988079071,ChemCPA_Pre,T regulatory cells_Quizartinib,T regulatory cells
1312,0.7200000286102295,ChemCPA_Pre,T regulatory cells_R428,T regulatory cells
1313,0.6399999856948853,ChemCPA_Pre,T regulatory cells_RG7090,T regulatory cells
1314,0.5600000023841858,ChemCPA_Pre,T regulatory cells_RG7112,T regulatory cells
1315,0.6200000047683716,ChemCPA_Pre,T regulatory cells_RN486,T regulatory cells
1316,0.7200000286102295,ChemCPA_Pre,T regulatory cells_RVX208,T regulatory cells
1317,0.7400000095367432,ChemCPA_Pre,T regulatory cells_Raloxifene,T regulatory cells
1318,0.7599999904632568,ChemCPA_Pre,T regulatory cells_Resminostat,T regulatory cells
1319,0.6600000262260437,ChemCPA_Pre,T regulatory cells_Ricolinostat,T regulatory cells
1320,0.6399999856948853,ChemCPA_Pre,T regulatory cells_Riociguat,T regulatory cells
1321,0.8600000143051147,ChemCPA_Pre,T regulatory cells_Ruxolitinib,T regulatory cells
1322,0.6200000047683716,ChemCPA_Pre,T regulatory cells_SB525334,T regulatory cells
1323,0.7599999904632568,ChemCPA_Pre,T regulatory cells_SCH58261,T regulatory cells
1324,0.7599999904632568,ChemCPA_Pre,T regulatory cells_SLx2119,T regulatory cells
1325,0.6800000071525574,ChemCPA_Pre,T regulatory cells_STK219801,T regulatory cells
1326,0.800000011920929,ChemCPA_Pre,T regulatory cells_Saracatinib,T regulatory cells
1327,0.6399999856948853,ChemCPA_Pre,T regulatory cells_Selumetinib,T regulatory cells
1328,0.6200000047683716,ChemCPA_Pre,T regulatory cells_Sgccbp30,T regulatory cells
1329,0.6600000262260437,ChemCPA_Pre,T regulatory cells_Sunitinib,T regulatory cells
1330,0.7599999904632568,ChemCPA_Pre,T regulatory cells_TGX221,T regulatory cells
1331,0.5600000023841858,ChemCPA_Pre,T regulatory cells_TIE2KinaseInhibitor,T regulatory cells
1332,0.7799999713897705,ChemCPA_Pre,T regulatory cells_TLHRAS26,T regulatory cells
1333,0.8799999952316284,ChemCPA_Pre,T regulatory cells_TPCA1,T regulatory cells
1334,0.6600000262260437,ChemCPA_Pre,T regulatory cells_TR14035,T regulatory cells
1335,0.8399999737739563,ChemCPA_Pre,T regulatory cells_Tacalcitol,T regulatory cells
1336,0.8600000143051147,ChemCPA_Pre,T regulatory cells_Tamatinib,T regulatory cells
1337,0.5799999833106995,ChemCPA_Pre,T regulatory cells_Tipifarnib,T regulatory cells
1338,0.5799999833106995,ChemCPA_Pre,T regulatory cells_Tivantinib,T regulatory cells
1339,0.6399999856948853,ChemCPA_Pre,T regulatory cells_Tivozanib,T regulatory cells
1340,0.6200000047683716,ChemCPA_Pre,T regulatory cells_Topotecan,T regulatory cells
1341,0.8199999928474426,ChemCPA_Pre,T regulatory cells_Tosedostat,T regulatory cells
1342,0.7599999904632568,ChemCPA_Pre,T regulatory cells_Trametinib,T regulatory cells
1343,0.8799999952316284,ChemCPA_Pre,T regulatory cells_UNIIBXU45ZH6LI,T regulatory cells
1344,0.5400000214576721,ChemCPA_Pre,T regulatory cells_Vandetanib,T regulatory cells
1345,0.7400000095367432,ChemCPA_Pre,T regulatory cells_Vanoxerine,T regulatory cells
1346,0.699999988079071,ChemCPA_Pre,T regulatory cells_Vardenafil,T regulatory cells
1347,0.6800000071525574,ChemCPA_Pre,T regulatory cells_YK4279,T regulatory cells
1348,0.5199999809265137,ChemCPA_Pre,B cells_Belinostat,B cells
1349,0.5600000023841858,ChemCPA_Pre,B cells_CHIR99021,B cells
1350,0.6600000262260437,ChemCPA_Pre,B cells_Crizotinib,B cells
1351,0.3799999952316284,ChemCPA_Pre,B cells_Dabrafenib,B cells
1352,0.6600000262260437,ChemCPA_Pre,B cells_Dactolisib,B cells
1353,0.6399999856948853,ChemCPA_Pre,B cells_Foretinib,B cells
1354,0.6600000262260437,ChemCPA_Pre,B cells_Idelalisib,B cells
1355,0.5400000214576721,ChemCPA_Pre,B cells_LDN193189,B cells
1356,0.5799999833106995,ChemCPA_Pre,B cells_Linagliptin,B cells
1357,0.6800000071525574,ChemCPA_Pre,B cells_ODemethylatedAdapalene,B cells
1358,0.699999988079071,ChemCPA_Pre,B cells_Palbociclib,B cells
1359,0.6600000262260437,ChemCPA_Pre,B cells_Penfluridol,B cells
1360,0.47999998927116394,ChemCPA_Pre,B cells_PorcnInhibitorIII,B cells
1361,0.5199999809265137,ChemCPA_Pre,B cells_R428,B cells
1362,0.8600000143051147,ChemCPA_Pre,T cells CD4+_59Isopropyl8methyl2morpholino9Hpurin6ylpyrimidin2amine,T cells CD4+
1363,0.5600000023841858,ChemCPA_Pre,T cells CD4+_ABT199GDC0199,T cells CD4+
1364,0.6399999856948853,ChemCPA_Pre,T cells CD4+_ABT737,T cells CD4+
1365,0.800000011920929,ChemCPA_Pre,T cells CD4+_AMD070hydrochloride,T cells CD4+
1366,0.6600000262260437,ChemCPA_Pre,T cells CD4+_AT13387,T cells CD4+
1367,0.8199999928474426,ChemCPA_Pre,T cells CD4+_AT7867,T cells CD4+
1368,0.8999999761581421,ChemCPA_Pre,T cells CD4+_AVL292,T cells CD4+
1369,0.8199999928474426,ChemCPA_Pre,T cells CD4+_AZ628,T cells CD4+
1370,0.6600000262260437,ChemCPA_Pre,T cells CD4+_AZD3514,T cells CD4+
1371,0.7200000286102295,ChemCPA_Pre,T cells CD4+_AZD4547,T cells CD4+
1372,0.7599999904632568,ChemCPA_Pre,T cells CD4+_AZD8330,T cells CD4+
1373,0.8799999952316284,ChemCPA_Pre,T cells CD4+_Alogliptin,T cells CD4+
1374,0.6800000071525574,ChemCPA_Pre,T cells CD4+_Alvocidib,T cells CD4+
1375,0.9599999785423279,ChemCPA_Pre,T cells CD4+_Amiodarone,T cells CD4+
1376,0.800000011920929,ChemCPA_Pre,T cells CD4+_Atorvastatin,T cells CD4+
1377,0.699999988079071,ChemCPA_Pre,T cells CD4+_Azacitidine,T cells CD4+
1378,0.7799999713897705,ChemCPA_Pre,T cells CD4+_BAY613606,T cells CD4+
1379,0.8999999761581421,ChemCPA_Pre,T cells CD4+_BAY872243,T cells CD4+
1380,0.5,ChemCPA_Pre,T cells CD4+_BID1870,T cells CD4+
1381,0.46000000834465027,ChemCPA_Pre,T cells CD4+_BMS265246,T cells CD4+
1382,0.6800000071525574,ChemCPA_Pre,T cells CD4+_BMS387032,T cells CD4+
1383,0.9200000166893005,ChemCPA_Pre,T cells CD4+_BMS536924,T cells CD4+
1384,0.8799999952316284,ChemCPA_Pre,T cells CD4+_BMS777607,T cells CD4+
1385,0.800000011920929,ChemCPA_Pre,T cells CD4+_BX912,T cells CD4+
1386,0.800000011920929,ChemCPA_Pre,T cells CD4+_Belinostat,T cells CD4+
1387,0.800000011920929,ChemCPA_Pre,T cells CD4+_Bosutinib,T cells CD4+
1388,0.7200000286102295,ChemCPA_Pre,T cells CD4+_Buspirone,T cells CD4+
1389,0.6600000262260437,ChemCPA_Pre,T cells CD4+_CC401,T cells CD4+
1390,0.3199999928474426,ChemCPA_Pre,T cells CD4+_CEP18770Delanzomib,T cells CD4+
1391,0.7200000286102295,ChemCPA_Pre,T cells CD4+_CEP37440,T cells CD4+
1392,0.6800000071525574,ChemCPA_Pre,T cells CD4+_CGM097,T cells CD4+
1393,0.6600000262260437,ChemCPA_Pre,T cells CD4+_CGP60474,T cells CD4+
1394,0.8199999928474426,ChemCPA_Pre,T cells CD4+_CHIR99021,T cells CD4+
1395,0.23999999463558197,ChemCPA_Pre,T cells CD4+_Cabozantinib,T cells CD4+
1396,0.6200000047683716,ChemCPA_Pre,T cells CD4+_Canertinib,T cells CD4+
1397,0.8799999952316284,ChemCPA_Pre,T cells CD4+_Ceritinib,T cells CD4+
1398,0.8199999928474426,ChemCPA_Pre,T cells CD4+_Chlorpheniramine,T cells CD4+
1399,0.7200000286102295,ChemCPA_Pre,T cells CD4+_Clemastine,T cells CD4+
1400,0.699999988079071,ChemCPA_Pre,T cells CD4+_Clomipramine,T cells CD4+
1401,0.8399999737739563,ChemCPA_Pre,T cells CD4+_Clotrimazole,T cells CD4+
1402,0.6399999856948853,ChemCPA_Pre,T cells CD4+_Colchicine,T cells CD4+
1403,0.8799999952316284,ChemCPA_Pre,T cells CD4+_Colforsin,T cells CD4+
1404,0.7799999713897705,ChemCPA_Pre,T cells CD4+_Crizotinib,T cells CD4+
1405,0.6600000262260437,ChemCPA_Pre,T cells CD4+_Dabrafenib,T cells CD4+
1406,0.7799999713897705,ChemCPA_Pre,T cells CD4+_Dactolisib,T cells CD4+
1407,0.8199999928474426,ChemCPA_Pre,T cells CD4+_Dasatinib,T cells CD4+
1408,0.7200000286102295,ChemCPA_Pre,T cells CD4+_Decitabine,T cells CD4+
1409,0.5799999833106995,ChemCPA_Pre,T cells CD4+_Defactinib,T cells CD4+
1410,0.8199999928474426,ChemCPA_Pre,T cells CD4+_Desloratadine,T cells CD4+
1411,0.8199999928474426,ChemCPA_Pre,T cells CD4+_Disulfiram,T cells CD4+
1412,0.8199999928474426,ChemCPA_Pre,T cells CD4+_Dovitinib,T cells CD4+
1413,0.47999998927116394,ChemCPA_Pre,T cells CD4+_Doxorubicin,T cells CD4+
1414,0.5600000023841858,ChemCPA_Pre,T cells CD4+_FK866,T cells CD4+
1415,0.6800000071525574,ChemCPA_Pre,T cells CD4+_Flutamide,T cells CD4+
1416,0.8199999928474426,ChemCPA_Pre,T cells CD4+_Foretinib,T cells CD4+
1417,0.8199999928474426,ChemCPA_Pre,T cells CD4+_GLPG0634,T cells CD4+
1418,0.18000000715255737,ChemCPA_Pre,T cells CD4+_GO6976,T cells CD4+
1419,0.8399999737739563,ChemCPA_Pre,T cells CD4+_GSK1070916,T cells CD4+
1420,0.7599999904632568,ChemCPA_Pre,T cells CD4+_GSK256066,T cells CD4+
1421,0.7799999713897705,ChemCPA_Pre,T cells CD4+_GW843682X,T cells CD4+
1422,0.7799999713897705,ChemCPA_Pre,T cells CD4+_GanetespibSTA9090,T cells CD4+
1423,0.14000000059604645,ChemCPA_Pre,T cells CD4+_HMN214,T cells CD4+
1424,0.6399999856948853,ChemCPA_Pre,T cells CD4+_HYDROXYUREA,T cells CD4+
1425,0.5400000214576721,ChemCPA_Pre,T cells CD4+_IBET151,T cells CD4+
1426,0.8399999737739563,ChemCPA_Pre,T cells CD4+_IKKInhibitorVII,T cells CD4+
1427,0.8199999928474426,ChemCPA_Pre,T cells CD4+_IMD0354,T cells CD4+
1428,0.6800000071525574,ChemCPA_Pre,T cells CD4+_IN1451,T cells CD4+
1429,0.7799999713897705,ChemCPA_Pre,T cells CD4+_Idelalisib,T cells CD4+
1430,0.8199999928474426,ChemCPA_Pre,T cells CD4+_Imatinib,T cells CD4+
1431,0.8199999928474426,ChemCPA_Pre,T cells CD4+_Isoniazid,T cells CD4+
1432,0.8399999737739563,ChemCPA_Pre,T cells CD4+_Ixabepilone,T cells CD4+
1433,0.9200000166893005,ChemCPA_Pre,T cells CD4+_K02288,T cells CD4+
1434,0.07999999821186066,ChemCPA_Pre,T cells CD4+_Ketoconazole,T cells CD4+
1435,0.699999988079071,ChemCPA_Pre,T cells CD4+_LDN193189,T cells CD4+
1436,0.7599999904632568,ChemCPA_Pre,T cells CD4+_LY2090314,T cells CD4+
1437,0.8199999928474426,ChemCPA_Pre,T cells CD4+_Lamivudine,T cells CD4+
1438,0.6200000047683716,ChemCPA_Pre,T cells CD4+_Lapatinib,T cells CD4+
1439,0.699999988079071,ChemCPA_Pre,T cells CD4+_Linagliptin,T cells CD4+
1440,0.7599999904632568,ChemCPA_Pre,T cells CD4+_MGCD265,T cells CD4+
1441,0.8199999928474426,ChemCPA_Pre,T cells CD4+_MK5108,T cells CD4+
